id,label,coords
H1_00000607_00000221_00000007,1,83 344 89 336 97 326
H1_00000607_00000221_00000008,1,84 357 90 350
H1_00000607_00000221_00000009,-1,
H1_00000607_00000221_00000010,-1,
H1_00000607_00000221_00000011,-1,
H1_00000607_00000221_00000012,-1,
H1_00000607_00000221_00000013,-1,
H1_00000607_00000221_00000014,-1,
H1_00000607_00000221_00000015,-1,
H1_00000607_00000221_00000016,-1,
H1_00000607_00000221_00000017,-1,
H1_00000607_00000221_00000018,-1,
H1_00000607_00000221_00000019,-1,
H1_00000607_00000221_00000020,-1,
H1_00000607_00000221_00000021,-1,
H1_00000607_00000221_00000022,-1,
H1_00000607_00000221_00000023,-1,
H1_00000607_00000221_00000024,-1,
H1_00000607_00000221_00000025,-1,
H1_00000607_00000221_00000026,-1,
H1_00000607_00000221_00000027,-1,
H1_00000607_00000221_00000028,-1,
H1_00000608_00000888_00000001,-1,
H1_00000608_00000888_00000002,-1,
H1_00000608_00000888_00000003,1,356 362
H1_00000608_00000888_00000004,1,361 383
H1_00000608_00000888_00000005,1,370 383
H1_00000608_00000888_00000006,-1,
H1_00000608_00000888_00000007,-1,
H1_00000608_00000888_00000008,-1,
H1_00000608_00000888_00000009,-1,
H1_00000608_00000888_00000010,-1,
H1_00000608_00000888_00000011,-1,
H1_00000608_00000888_00000012,-1,
H1_00000608_00000888_00000013,-1,
H1_00000608_00000888_00000014,-1,
H1_00000608_00000888_00000015,-1,
H1_00000608_00000888_00000016,-1,
H1_00000608_00000888_00000017,-1,
H1_00000608_00000888_00000018,-1,
H1_00000608_00000888_00000019,-1,
H1_00000608_00000888_00000020,-1,
H1_00000608_00000888_00000021,-1,
H1_00000608_00000888_00000022,-1,
H1_00000608_00000888_00000023,-1,
H1_00000608_00000888_00000024,-1,
H1_00000608_00000888_00000025,-1,
H1_00000608_00000888_00000026,-1,
H1_00000608_00000888_00000027,-1,
H1_00000608_00000888_00000028,-1,
H1_00000608_00000888_00000029,-1,
H1_00000609_00000577_00000001,0,
H1_00000609_00000577_00000002,0,
H1_00000609_00000577_00000003,0,
H1_00000609_00000577_00000004,0,
H1_00000609_00000577_00000005,0,
H1_00000609_00000577_00000006,0,
H1_00000609_00000577_00000007,0,
H1_00000609_00000577_00000008,0,
H1_00000609_00000577_00000009,0,
H1_00000609_00000577_00000010,0,
H1_00000609_00000577_00000011,0,
H1_00000609_00000577_00000012,0,
H1_00000609_00000577_00000013,0,
H1_00000609_00000577_00000014,0,
H1_00000609_00000577_00000015,0,
H1_00000609_00000577_00000016,0,
H1_00000609_00000577_00000017,0,
H1_00000609_00000577_00000018,0,
H1_00000609_00000577_00000019,0,
H1_00000609_00000577_00000020,0,
H1_00000609_00000577_00000021,0,
H1_00000609_00000577_00000022,0,
H1_00000609_00000577_00000023,0,
H1_00000609_00000577_00000024,0,
H1_00000609_00000577_00000025,0,
H1_00000609_00000577_00000026,0,
H1_00000609_00000577_00000027,0,
H1_00000610_00000805_00000001,0,
H1_00000610_00000805_00000002,0,
H1_00000610_00000805_00000003,0,
H1_00000610_00000805_00000004,0,
H1_00000610_00000805_00000005,0,
H1_00000610_00000805_00000006,0,
H1_00000610_00000805_00000007,0,
H1_00000610_00000805_00000008,0,
H1_00000610_00000805_00000009,0,
H1_00000610_00000805_00000010,0,
H1_00000610_00000805_00000011,0,
H1_00000610_00000805_00000012,0,
H1_00000610_00000805_00000013,0,
H1_00000610_00000805_00000014,0,
H1_00000610_00000805_00000015,0,
H1_00000610_00000805_00000016,0,
H1_00000610_00000805_00000017,0,
H1_00000610_00000805_00000018,0,
H1_00000610_00000805_00000019,0,
H1_00000610_00000805_00000020,0,
H1_00000610_00000805_00000021,0,
H1_00000610_00000805_00000022,0,
H1_00000610_00000805_00000023,0,
H1_00000610_00000805_00000024,0,
H1_00000610_00000805_00000025,0,
H1_00000610_00000805_00000026,0,
H1_00000610_00000805_00000027,0,
H1_00000610_00000805_00000028,0,
H1_00000610_00000805_00000029,0,
H1_00000610_00000805_00000030,0,
H1_00000611_00000476_00000001,-1,
H1_00000611_00000476_00000002,-1,
H1_00000611_00000476_00000003,1,256 357 258 346
H1_00000611_00000476_00000004,1,252 368 256 354
H1_00000611_00000476_00000005,1,247 378 255 364
H1_00000611_00000476_00000006,1,248 391
H1_00000611_00000476_00000007,1,246 392 246 405
H1_00000611_00000476_00000008,1,243 395 243 410
H1_00000611_00000476_00000009,1,242 410 244 398
H1_00000611_00000476_00000010,1,240 415 246 402
H1_00000611_00000476_00000011,1,242 417
H1_00000611_00000476_00000012,1,239 418
H1_00000611_00000476_00000013,1,241 416
H1_00000611_00000476_00000014,1,239 418
H1_00000611_00000476_00000015,-1,
H1_00000611_00000476_00000016,-1,
H1_00000611_00000476_00000017,-1,
H1_00000611_00000476_00000018,-1,
H1_00000611_00000476_00000019,-1,
H1_00000611_00000476_00000020,-1,
H1_00000611_00000476_00000021,-1,
H1_00000611_00000476_00000022,-1,
H1_00000611_00000476_00000023,-1,
H1_00000611_00000476_00000024,-1,
H1_00000611_00000476_00000025,-1,
H1_00000611_00000476_00000026,-1,
H1_00000611_00000476_00000027,-1,
H1_00000611_00000476_00000028,-1,
H1_00000612_00000762_00000001,-1,
H1_00000612_00000762_00000002,-1,
H1_00000612_00000762_00000003,-1,
H1_00000612_00000762_00000004,1,265 392
H1_00000612_00000762_00000005,1,266 398
H1_00000612_00000762_00000006,1,260 406 264 398
H1_00000612_00000762_00000007,1,256 422 262 408
H1_00000612_00000762_00000008,1,258 432
H1_00000612_00000762_00000009,1,253 440 255 446
H1_00000612_00000762_00000010,1,252 445 252 455 254 436
H1_00000612_00000762_00000011,1,250 449 251 458 252 438
H1_00000612_00000762_00000012,1,250 454
H1_00000612_00000762_00000013,1,250 452
H1_00000612_00000762_00000014,1,249 454
H1_00000612_00000762_00000015,1,247 455
H1_00000612_00000762_00000016,1,246 456
H1_00000612_00000762_00000017,1,244 454
H1_00000612_00000762_00000018,1,242 449
H1_00000612_00000762_00000019,-1,
H1_00000612_00000762_00000020,-1,
H1_00000612_00000762_00000021,-1,
H1_00000612_00000762_00000022,-1,
H1_00000612_00000762_00000023,-1,
H1_00000612_00000762_00000024,-1,
H1_00000612_00000762_00000025,-1,
H1_00000612_00000762_00000026,-1,
H1_00000612_00000762_00000027,-1,
H1_00000612_00000762_00000028,-1,
H1_00000612_00000762_00000029,-1,
H1_00000612_00000762_00000030,-1,
H1_00000612_00000762_00000031,-1,
H1_00000613_00000820_00000001,-1,
H1_00000613_00000820_00000002,-1,
H1_00000613_00000820_00000003,-1,
H1_00000613_00000820_00000004,-1,
H1_00000613_00000820_00000005,-1,
H1_00000613_00000820_00000006,1,292 37 315 40
H1_00000613_00000820_00000007,1,285 30 304 38
H1_00000613_00000820_00000008,-1,
H1_00000613_00000820_00000009,-1,
H1_00000613_00000820_00000010,-1,
H1_00000613_00000820_00000011,-1,
H1_00000613_00000820_00000012,-1,
H1_00000613_00000820_00000013,-1,
H1_00000613_00000820_00000014,-1,
H1_00000613_00000820_00000015,-1,
H1_00000613_00000820_00000016,-1,
H1_00000613_00000820_00000017,-1,
H1_00000613_00000820_00000018,-1,
H1_00000613_00000820_00000019,-1,
H1_00000613_00000820_00000020,-1,
H1_00000613_00000820_00000021,-1,
H1_00000613_00000820_00000022,-1,
H1_00000613_00000820_00000023,-1,
H1_00000613_00000820_00000024,-1,
H1_00000613_00000820_00000025,-1,
H1_00000613_00000820_00000026,-1,
H1_00000613_00000820_00000027,-1,
H1_00000613_00000820_00000028,-1,
H1_00000613_00000820_00000029,-1,
H1_00000613_00000820_00000030,-1,
H1_00000614_00000921_00000001,0,
H1_00000614_00000921_00000002,0,
H1_00000614_00000921_00000003,0,
H1_00000614_00000921_00000004,0,
H1_00000614_00000921_00000005,0,
H1_00000614_00000921_00000006,0,
H1_00000614_00000921_00000007,0,
H1_00000614_00000921_00000008,0,
H1_00000614_00000921_00000009,0,
H1_00000614_00000921_00000010,0,
H1_00000614_00000921_00000011,0,
H1_00000614_00000921_00000012,0,
H1_00000614_00000921_00000013,0,
H1_00000614_00000921_00000014,0,
H1_00000614_00000921_00000015,0,
H1_00000614_00000921_00000016,0,
H1_00000614_00000921_00000017,0,
H1_00000614_00000921_00000018,0,
H1_00000614_00000921_00000019,0,
H1_00000614_00000921_00000020,0,
H1_00000614_00000921_00000021,0,
H1_00000614_00000921_00000022,0,
H1_00000614_00000921_00000023,0,
H1_00000614_00000921_00000024,0,
H1_00000614_00000921_00000025,0,
H1_00000614_00000921_00000026,0,
H1_00000614_00000921_00000027,0,
H1_00000614_00000921_00000028,0,
H1_00000614_00000921_00000029,0,
H1_00000614_00000921_00000030,0,
H1_00000616_00000151_00000001,1,375 226
H1_00000616_00000151_00000002,1,325 151 380 228
H1_00000616_00000151_00000003,-1,
H1_00000616_00000151_00000004,1,345 114
H1_00000616_00000151_00000005,-1,
H1_00000616_00000151_00000006,-1,
H1_00000616_00000151_00000007,-1,
H1_00000616_00000151_00000008,-1,
H1_00000616_00000151_00000009,-1,
H1_00000616_00000151_00000010,-1,
H1_00000616_00000151_00000011,-1,
H1_00000616_00000151_00000012,-1,
H1_00000616_00000151_00000013,-1,
H1_00000616_00000151_00000014,-1,
H1_00000616_00000151_00000015,-1,
H1_00000616_00000151_00000016,-1,
H1_00000616_00000151_00000017,-1,
H1_00000616_00000151_00000018,-1,
H1_00000616_00000151_00000019,-1,
H1_00000616_00000151_00000020,-1,
H1_00000616_00000151_00000021,-1,
H1_00000616_00000151_00000022,-1,
H1_00000616_00000151_00000023,-1,
H1_00000616_00000151_00000024,-1,
H1_00000616_00000151_00000025,-1,
H1_00000616_00000151_00000026,-1,
H1_00000616_00000151_00000027,-1,
H1_00000616_00000151_00000028,-1,
H1_00000616_00000151_00000029,-1,
H1_00000617_00000310_00000001,1,322 128
H1_00000617_00000310_00000002,1,325 136 329 147
H1_00000617_00000310_00000003,-1,
H1_00000617_00000310_00000004,1,368 220
H1_00000617_00000310_00000005,1,372 224
H1_00000617_00000310_00000006,-1,
H1_00000617_00000310_00000007,-1,
H1_00000617_00000310_00000008,1,344 184
H1_00000617_00000310_00000009,1,350 184
H1_00000617_00000310_00000010,-1,
H1_00000617_00000310_00000011,-1,
H1_00000617_00000310_00000012,-1,
H1_00000617_00000310_00000013,-1,
H1_00000617_00000310_00000014,-1,
H1_00000617_00000310_00000015,-1,
H1_00000617_00000310_00000016,-1,
H1_00000617_00000310_00000017,-1,
H1_00000617_00000310_00000018,-1,
H1_00000617_00000310_00000019,-1,
H1_00000617_00000310_00000020,-1,
H1_00000617_00000310_00000021,-1,
H1_00000617_00000310_00000022,-1,
H1_00000617_00000310_00000023,-1,
H1_00000617_00000310_00000024,-1,
H1_00000617_00000310_00000025,-1,
H1_00000617_00000310_00000026,-1,
H1_00000617_00000310_00000027,-1,
H1_00000617_00000310_00000028,-1,
H1_00000617_00000310_00000029,-1,
H1_00000617_00000310_00000030,-1,
H1_00000617_00000310_00000031,-1,
H1_00000617_00000310_00000032,-1,
H1_00000618_00000791_00000001,0,
H1_00000618_00000791_00000002,0,
H1_00000618_00000791_00000003,0,
H1_00000618_00000791_00000004,0,
H1_00000618_00000791_00000005,0,
H1_00000618_00000791_00000006,0,
H1_00000618_00000791_00000007,0,
H1_00000618_00000791_00000008,0,
H1_00000618_00000791_00000009,0,
H1_00000618_00000791_00000010,0,
H1_00000618_00000791_00000011,0,
H1_00000618_00000791_00000012,0,
H1_00000618_00000791_00000013,0,
H1_00000618_00000791_00000014,0,
H1_00000618_00000791_00000015,0,
H1_00000618_00000791_00000016,0,
H1_00000618_00000791_00000017,0,
H1_00000618_00000791_00000018,0,
H1_00000618_00000791_00000019,0,
H1_00000618_00000791_00000020,0,
H1_00000618_00000791_00000021,0,
H1_00000618_00000791_00000022,0,
H1_00000618_00000791_00000023,0,
H1_00000618_00000791_00000024,0,
H1_00000618_00000791_00000025,0,
H1_00000618_00000791_00000026,0,
H1_00000618_00000791_00000027,0,
H1_00000618_00000791_00000028,0,
H1_00000618_00000791_00000029,0,
H1_00000619_00000345_00000001,-1,
H1_00000619_00000345_00000002,-1,
H1_00000619_00000345_00000003,1,119 275 158 250
H1_00000619_00000345_00000004,1,132 279
H1_00000619_00000345_00000005,-1,
H1_00000619_00000345_00000006,-1,
H1_00000619_00000345_00000007,-1,
H1_00000619_00000345_00000008,1,104 356
H1_00000619_00000345_00000009,1,103 359
H1_00000619_00000345_00000010,1,110 370
H1_00000619_00000345_00000011,1,114 373
H1_00000619_00000345_00000012,1,118 384
H1_00000619_00000345_00000013,1,119 390
H1_00000619_00000345_00000014,-1,
H1_00000619_00000345_00000015,-1,
H1_00000619_00000345_00000016,-1,
H1_00000619_00000345_00000017,-1,
H1_00000619_00000345_00000018,-1,
H1_00000619_00000345_00000019,-1,
H1_00000619_00000345_00000020,-1,
H1_00000619_00000345_00000021,-1,
H1_00000619_00000345_00000022,-1,
H1_00000619_00000345_00000023,-1,
H1_00000619_00000345_00000024,-1,
H1_00000619_00000345_00000025,-1,
H1_00000619_00000345_00000026,-1,
H1_00000619_00000345_00000027,-1,
H1_00000619_00000345_00000028,-1,
H1_00000620_00000493_00000001,-1,
H1_00000620_00000493_00000002,-1,
H1_00000620_00000493_00000003,1,240 146 244 116 246 126 246 136
H1_00000620_00000493_00000004,1,132 271 144 264 157 256 166 249 240 145 242 120 246 128 247 134 247 141
H1_00000620_00000493_00000005,1,118 292 126 284 134 280 144 272 155 269
H1_00000620_00000493_00000006,1,110 324 115 314 118 302 125 296 132 289 142 284 151 277
H1_00000620_00000493_00000007,1,106 322 114 310 124 301
H1_00000620_00000493_00000008,1,102 328 104 347 108 317 109 334 116 308 116 322
H1_00000620_00000493_00000009,1,106 360 112 346 120 337
H1_00000620_00000493_00000010,1,112 365 114 357 118 346
H1_00000620_00000493_00000011,1,118 370 120 358
H1_00000620_00000493_00000012,1,124 370
H1_00000620_00000493_00000013,1,128 375
H1_00000620_00000493_00000014,1,132 384
H1_00000620_00000493_00000015,1,138 393
H1_00000620_00000493_00000016,1,145 402
H1_00000620_00000493_00000017,1,154 413
H1_00000620_00000493_00000018,1,162 417
H1_00000620_00000493_00000019,1,170 421
H1_00000620_00000493_00000020,1,176 423 188 422 198 421
H1_00000620_00000493_00000021,-1,
H1_00000620_00000493_00000022,-1,
H1_00000620_00000493_00000023,-1,
H1_00000620_00000493_00000024,-1,
H1_00000620_00000493_00000025,-1,
H1_00000620_00000493_00000026,-1,
H1_00000620_00000493_00000027,-1,
H1_00000620_00000493_00000028,-1,
H1_00000621_00000106_00000001,0,
H1_00000621_00000106_00000002,0,
H1_00000621_00000106_00000003,0,
H1_00000621_00000106_00000004,0,
H1_00000621_00000106_00000005,0,
H1_00000621_00000106_00000006,0,
H1_00000621_00000106_00000007,0,
H1_00000621_00000106_00000008,0,
H1_00000621_00000106_00000009,0,
H1_00000621_00000106_00000010,0,
H1_00000621_00000106_00000011,0,
H1_00000621_00000106_00000012,0,
H1_00000621_00000106_00000013,0,
H1_00000621_00000106_00000014,0,
H1_00000621_00000106_00000015,0,
H1_00000621_00000106_00000016,0,
H1_00000621_00000106_00000017,0,
H1_00000621_00000106_00000018,0,
H1_00000621_00000106_00000019,0,
H1_00000621_00000106_00000020,0,
H1_00000621_00000106_00000021,0,
H1_00000621_00000106_00000022,0,
H1_00000621_00000106_00000023,0,
H1_00000621_00000106_00000024,0,
H1_00000621_00000106_00000025,0,
H1_00000621_00000106_00000026,0,
H1_00000621_00000106_00000027,0,
H1_00000621_00000106_00000028,0,
H1_00000621_00000106_00000029,0,
H1_00000621_00000106_00000030,0,
H1_00000622_00000609_00000001,-1,
H1_00000622_00000609_00000002,-1,
H1_00000622_00000609_00000003,-1,
H1_00000622_00000609_00000004,-1,
H1_00000622_00000609_00000005,1,134 104
H1_00000622_00000609_00000006,-1,
H1_00000622_00000609_00000007,1,240 48
H1_00000622_00000609_00000008,1,236 44
H1_00000622_00000609_00000009,1,239 47
H1_00000622_00000609_00000010,1,239 47
H1_00000622_00000609_00000011,1,240 42
H1_00000622_00000609_00000012,-1,
H1_00000622_00000609_00000013,-1,
H1_00000622_00000609_00000014,-1,
H1_00000622_00000609_00000015,-1,
H1_00000622_00000609_00000016,-1,
H1_00000622_00000609_00000017,-1,
H1_00000622_00000609_00000018,-1,
H1_00000622_00000609_00000019,-1,
H1_00000622_00000609_00000020,-1,
H1_00000622_00000609_00000021,-1,
H1_00000622_00000609_00000022,-1,
H1_00000622_00000609_00000023,-1,
H1_00000622_00000609_00000024,-1,
H1_00000622_00000609_00000025,-1,
H1_00000622_00000609_00000026,-1,
H1_00000622_00000609_00000027,-1,
H1_00000622_00000609_00000028,-1,
H1_00000623_00000440_00000001,0,
H1_00000623_00000440_00000002,0,
H1_00000623_00000440_00000003,0,
H1_00000623_00000440_00000004,0,
H1_00000623_00000440_00000005,0,
H1_00000623_00000440_00000006,0,
H1_00000623_00000440_00000007,0,
H1_00000623_00000440_00000008,0,
H1_00000623_00000440_00000009,0,
H1_00000623_00000440_00000010,0,
H1_00000623_00000440_00000011,0,
H1_00000623_00000440_00000012,0,
H1_00000623_00000440_00000013,0,
H1_00000623_00000440_00000014,0,
H1_00000623_00000440_00000015,0,
H1_00000623_00000440_00000016,0,
H1_00000623_00000440_00000017,0,
H1_00000623_00000440_00000018,0,
H1_00000623_00000440_00000019,0,
H1_00000623_00000440_00000020,0,
H1_00000623_00000440_00000021,0,
H1_00000623_00000440_00000022,0,
H1_00000623_00000440_00000023,0,
H1_00000623_00000440_00000024,0,
H1_00000623_00000440_00000025,0,
H1_00000623_00000440_00000026,0,
H1_00000623_00000440_00000027,0,
H1_00000623_00000440_00000028,0,
H1_00000623_00000440_00000029,0,
H1_00000625_00000360_00000001,0,
H1_00000625_00000360_00000002,0,
H1_00000625_00000360_00000003,0,
H1_00000625_00000360_00000004,0,
H1_00000625_00000360_00000005,0,
H1_00000625_00000360_00000006,0,
H1_00000625_00000360_00000007,0,
H1_00000625_00000360_00000008,0,
H1_00000625_00000360_00000009,0,
H1_00000625_00000360_00000010,0,
H1_00000625_00000360_00000011,0,
H1_00000625_00000360_00000012,0,
H1_00000625_00000360_00000013,0,
H1_00000625_00000360_00000014,0,
H1_00000625_00000360_00000015,0,
H1_00000625_00000360_00000016,0,
H1_00000625_00000360_00000017,0,
H1_00000625_00000360_00000018,0,
H1_00000625_00000360_00000019,0,
H1_00000625_00000360_00000020,0,
H1_00000625_00000360_00000021,0,
H1_00000625_00000360_00000022,0,
H1_00000625_00000360_00000023,0,
H1_00000625_00000360_00000024,0,
H1_00000625_00000360_00000025,0,
H1_00000625_00000360_00000026,0,
H1_00000625_00000360_00000027,0,
H1_00000625_00000360_00000028,0,
H1_00000625_00000360_00000029,0,
H1_00000626_00000600_00000001,-1,
H1_00000626_00000600_00000002,-1,
H1_00000626_00000600_00000003,-1,
H1_00000626_00000600_00000004,1,139 307
H1_00000626_00000600_00000005,1,165 296
H1_00000626_00000600_00000006,1,124 313 152 314 179 291
H1_00000626_00000600_00000007,1,120 316 160 312
H1_00000626_00000600_00000008,1,122 316
H1_00000626_00000600_00000009,1,110 330
H1_00000626_00000600_00000010,1,114 339
H1_00000626_00000600_00000011,-1,
H1_00000626_00000600_00000012,-1,
H1_00000626_00000600_00000013,-1,
H1_00000626_00000600_00000014,-1,
H1_00000626_00000600_00000015,-1,
H1_00000626_00000600_00000016,-1,
H1_00000626_00000600_00000017,-1,
H1_00000626_00000600_00000018,-1,
H1_00000626_00000600_00000019,-1,
H1_00000626_00000600_00000020,-1,
H1_00000626_00000600_00000021,-1,
H1_00000626_00000600_00000022,-1,
H1_00000626_00000600_00000023,-1,
H1_00000626_00000600_00000024,-1,
H1_00000626_00000600_00000025,-1,
H1_00000626_00000600_00000026,-1,
H1_00000626_00000600_00000027,-1,
H1_00000626_00000600_00000028,-1,
H1_00000626_00000600_00000029,-1,
H1_00000626_00000600_00000030,-1,
H1_00000627_00000702_00000001,-1,
H1_00000627_00000702_00000002,-1,
H1_00000627_00000702_00000003,-1,
H1_00000627_00000702_00000004,1,133 281 144 276 155 270 166 265
H1_00000627_00000702_00000005,1,110 292 120 290 133 288 146 284 164 270 172 263 180 257
H1_00000627_00000702_00000006,1,103 296 114 296 126 293 135 289 144 286 160 273
H1_00000627_00000702_00000007,1,98 302 107 298 115 293 123 288
H1_00000627_00000702_00000008,1,97 308 106 304 114 298
H1_00000627_00000702_00000009,1,99 322 106 315 112 306
H1_00000627_00000702_00000010,-1,
H1_00000627_00000702_00000011,1,92 304 96 314 98 296 98 324 100 334
H1_00000627_00000702_00000012,-1,
H1_00000627_00000702_00000013,-1,
H1_00000627_00000702_00000014,-1,
H1_00000627_00000702_00000015,-1,
H1_00000627_00000702_00000016,-1,
H1_00000627_00000702_00000017,-1,
H1_00000627_00000702_00000018,-1,
H1_00000627_00000702_00000019,-1,
H1_00000627_00000702_00000020,-1,
H1_00000627_00000702_00000021,-1,
H1_00000627_00000702_00000022,-1,
H1_00000627_00000702_00000023,-1,
H1_00000627_00000702_00000024,-1,
H1_00000627_00000702_00000025,-1,
H1_00000627_00000702_00000026,-1,
H1_00000627_00000702_00000027,-1,
H1_00000627_00000702_00000028,-1,
H1_00000627_00000702_00000029,-1,
H1_00000627_00000702_00000030,-1,
H1_00000628_00000534_00000001,0,
H1_00000628_00000534_00000002,0,
H1_00000628_00000534_00000003,0,
H1_00000628_00000534_00000004,0,
H1_00000628_00000534_00000005,0,
H1_00000628_00000534_00000006,0,
H1_00000628_00000534_00000007,0,
H1_00000628_00000534_00000008,0,
H1_00000628_00000534_00000009,0,
H1_00000628_00000534_00000010,0,
H1_00000628_00000534_00000011,0,
H1_00000628_00000534_00000012,0,
H1_00000628_00000534_00000013,0,
H1_00000628_00000534_00000014,0,
H1_00000628_00000534_00000015,0,
H1_00000628_00000534_00000016,0,
H1_00000628_00000534_00000017,0,
H1_00000628_00000534_00000018,0,
H1_00000628_00000534_00000019,0,
H1_00000628_00000534_00000020,0,
H1_00000628_00000534_00000021,0,
H1_00000628_00000534_00000022,0,
H1_00000628_00000534_00000023,0,
H1_00000628_00000534_00000024,0,
H1_00000628_00000534_00000025,0,
H1_00000628_00000534_00000026,0,
H1_00000628_00000534_00000027,0,
H1_00000628_00000534_00000028,0,
H1_00000628_00000534_00000029,0,
H1_00000629_00000628_00000001,0,
H1_00000629_00000628_00000002,0,
H1_00000629_00000628_00000003,0,
H1_00000629_00000628_00000004,0,
H1_00000629_00000628_00000005,0,
H1_00000629_00000628_00000006,0,
H1_00000629_00000628_00000007,0,
H1_00000629_00000628_00000008,0,
H1_00000629_00000628_00000009,0,
H1_00000629_00000628_00000010,0,
H1_00000629_00000628_00000011,0,
H1_00000629_00000628_00000012,0,
H1_00000629_00000628_00000013,0,
H1_00000629_00000628_00000014,0,
H1_00000629_00000628_00000015,0,
H1_00000629_00000628_00000016,0,
H1_00000629_00000628_00000017,0,
H1_00000629_00000628_00000018,0,
H1_00000629_00000628_00000019,0,
H1_00000629_00000628_00000020,0,
H1_00000629_00000628_00000021,0,
H1_00000629_00000628_00000022,0,
H1_00000629_00000628_00000023,0,
H1_00000629_00000628_00000024,0,
H1_00000629_00000628_00000025,0,
H1_00000629_00000628_00000026,0,
H1_00000629_00000628_00000027,0,
H1_00000629_00000628_00000028,0,
H1_00000629_00000628_00000029,0,
H1_00000631_00000780_00000001,-1,
H1_00000631_00000780_00000002,-1,
H1_00000631_00000780_00000003,-1,
H1_00000631_00000780_00000004,-1,
H1_00000631_00000780_00000005,-1,
H1_00000631_00000780_00000006,-1,
H1_00000631_00000780_00000007,-1,
H1_00000631_00000780_00000008,-1,
H1_00000631_00000780_00000009,1,135 174
H1_00000631_00000780_00000010,1,134 177
H1_00000631_00000780_00000011,1,128 177
H1_00000631_00000780_00000012,1,123 176
H1_00000631_00000780_00000013,1,118 179
H1_00000631_00000780_00000014,1,117 181
H1_00000631_00000780_00000015,1,114 186
H1_00000631_00000780_00000016,1,112 190
H1_00000631_00000780_00000017,1,111 197
H1_00000631_00000780_00000018,1,108 202
H1_00000631_00000780_00000019,1,108 210
H1_00000631_00000780_00000020,1,105 221
H1_00000631_00000780_00000021,1,102 230
H1_00000631_00000780_00000022,1,107 242
H1_00000631_00000780_00000023,1,105 252 112 255
H1_00000631_00000780_00000024,1,107 264 114 264 118 271
H1_00000631_00000780_00000025,1,112 277 117 282 124 283 130 288
H1_00000631_00000780_00000026,1,122 290 129 299 140 301 149 305
H1_00000631_00000780_00000027,1,143 311
H1_00000631_00000780_00000028,-1,
H1_00000631_00000780_00000029,-1,
H1_00000631_00000780_00000030,-1,
H1_00000631_00000780_00000031,-1,
H1_00000632_00000199_00000001,-1,
H1_00000632_00000199_00000002,-1,
H1_00000632_00000199_00000003,1,172 166
H1_00000632_00000199_00000004,1,174 164
H1_00000632_00000199_00000005,1,169 161
H1_00000632_00000199_00000006,1,160 156
H1_00000632_00000199_00000007,1,160 153
H1_00000632_00000199_00000008,1,150 160
H1_00000632_00000199_00000009,1,148 162
H1_00000632_00000199_00000010,1,134 169
H1_00000632_00000199_00000011,1,133 164
H1_00000632_00000199_00000012,1,136 174
H1_00000632_00000199_00000013,-1,
H1_00000632_00000199_00000014,-1,
H1_00000632_00000199_00000015,-1,
H1_00000632_00000199_00000016,-1,
H1_00000632_00000199_00000017,-1,
H1_00000632_00000199_00000018,-1,
H1_00000632_00000199_00000019,-1,
H1_00000632_00000199_00000020,-1,
H1_00000632_00000199_00000021,-1,
H1_00000632_00000199_00000022,-1,
H1_00000632_00000199_00000023,-1,
H1_00000632_00000199_00000024,-1,
H1_00000632_00000199_00000025,-1,
H1_00000632_00000199_00000026,-1,
H1_00000632_00000199_00000027,-1,
H1_00000632_00000199_00000028,-1,
H1_00000632_00000199_00000029,-1,
H1_00000632_00000199_00000030,-1,
H1_00000633_00000203_00000001,-1,
H1_00000633_00000203_00000002,-1,
H1_00000633_00000203_00000003,-1,
H1_00000633_00000203_00000004,-1,
H1_00000633_00000203_00000005,-1,
H1_00000633_00000203_00000006,-1,
H1_00000633_00000203_00000007,-1,
H1_00000633_00000203_00000008,1,121 272 131 269 142 265
H1_00000633_00000203_00000009,1,124 270
H1_00000633_00000203_00000010,1,121 274
H1_00000633_00000203_00000011,1,120 270
H1_00000633_00000203_00000012,1,118 274
H1_00000633_00000203_00000013,1,116 273
H1_00000633_00000203_00000014,-1,
H1_00000633_00000203_00000015,-1,
H1_00000633_00000203_00000016,-1,
H1_00000633_00000203_00000017,-1,
H1_00000633_00000203_00000018,-1,
H1_00000633_00000203_00000019,-1,
H1_00000633_00000203_00000020,-1,
H1_00000633_00000203_00000021,-1,
H1_00000633_00000203_00000022,-1,
H1_00000633_00000203_00000023,-1,
H1_00000633_00000203_00000024,-1,
H1_00000633_00000203_00000025,-1,
H1_00000633_00000203_00000026,-1,
H1_00000633_00000203_00000027,-1,
H1_00000633_00000203_00000028,-1,
H1_00000633_00000203_00000029,-1,
H1_00000633_00000203_00000030,-1,
H1_00000634_00000649_00000001,-1,
H1_00000634_00000649_00000002,-1,
H1_00000634_00000649_00000003,-1,
H1_00000634_00000649_00000004,-1,
H1_00000634_00000649_00000005,-1,
H1_00000634_00000649_00000006,-1,
H1_00000634_00000649_00000007,-1,
H1_00000634_00000649_00000008,-1,
H1_00000634_00000649_00000009,-1,
H1_00000634_00000649_00000010,-1,
H1_00000634_00000649_00000011,-1,
H1_00000634_00000649_00000012,1,365 382
H1_00000634_00000649_00000013,1,362 386
H1_00000634_00000649_00000014,1,353 394
H1_00000634_00000649_00000015,1,354 396
H1_00000634_00000649_00000016,1,345 401
H1_00000634_00000649_00000017,1,348 400
H1_00000634_00000649_00000018,1,345 406
